# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
11000 20 32020
  2 0.075 1567.86 320.29
  3 0.125 1625.01 308.64
  4 0.175 1583.89 307.291
  5 0.225 1583.11 305.9
  6 0.275 1585.34 301.994
  7 0.325 1595.95 296.879
  8 0.375 1626.93 292.464
  9 0.425 1605.52 288.156
  10 0.475 1619.97 276.802
  11 0.525 1593.39 273.001
  12 0.575 1637.67 280.98
  13 0.625 1589.2 285.714
  14 0.675 1617.55 294.039
  15 0.725 1629.38 293.393
  16 0.775 1588.52 301.201
  17 0.825 1616.14 306.37
  18 0.875 1614.03 306.978
  19 0.925 1591.28 313.096
  20 0.975 1550.36 318.642
40000 20 32020.000000000007
  1 0.025 1598.56 320.781
  2 0.075 1562.43 318.148
  3 0.125 1617.55 306.803
  4 0.175 1589.17 312.966
  5 0.225 1567.2 302.843
  6 0.275 1566.43 300.133
  7 0.325 1599.28 296.89
  8 0.375 1624.98 291.212
  9 0.425 1598.47 286.234
  10 0.475 1618.9 279.35
  11 0.525 1612.23 275.241
  12 0.575 1642.24 278.272
  13 0.625 1575.41 288.088
  14 0.675 1629.56 296.11
  15 0.725 1630.12 294.235
  16 0.775 1583.11 301.903
  17 0.825 1624.24 303.851
  18 0.875 1620.83 307.695
  19 0.925 1596 315.997
  20 0.975 1563.29 320.52
41000 20 32020
  1 0.025 1604.12 321.809
  2 0.075 1550.82 318.236
  3 0.125 1610.03 310.221
  4 0.175 1592.94 307.685
  5 0.225 1567.33 305.386
  6 0.275 1577.91 301.817
  7 0.325 1601.47 297.238
  8 0.375 1652.29 292.995
  9 0.425 1608.56 283.493
  10 0.475 1630.78 278.185
  11 0.525 1624 273.874
  12 0.575 1646.43 283.249
  13 0.625 1551.4 287.249
  14 0.675 1614.45 295.006
  15 0.725 1638.13 294.663
  16 0.775 1583.09 298.606
  17 0.825 1602.39 304.746
  18 0.875 1613.6 310.488
  19 0.925 1594.98 318.712
  20 0.975 1555.28 313.845
42000 20 32020.000000000004
  1 0.025 1617.73 324.552
  2 0.075 1560.09 316.426
  3 0.125 1628.14 309.966
  4 0.175 1573.43 307.332
  5 0.225 1576.85 303.518
  6 0.275 1589.83 303.839
  7 0.325 1589.67 295.401
  8 0.375 1644.46 289.151
  9 0.425 1606.16 284.081
  10 0.475 1611.56 279.793
  11 0.525 1617.3 270.812
  12 0.575 1641.97 284.473
  13 0.625 1570.63 289.249
  14 0.675 1614.6 294.295
  15 0.725 1620.74 292.292
  16 0.775 1585.3 297.714
  17 0.825 1605.89 303.182
  18 0.875 1610.79 308.568
  19 0.925 1590.92 318.255
  20 0.975 1563.94 314.747
43000 20 32020
  1 0.025 1611.06 322.882
  2 0.075 1552.83 314.791
  3 0.125 1631.86 312.055
  4 0.175 1575.39 309.578
  5 0.225 1581.08 302.619
  6 0.275 1585.39 301.19
  7 0.325 1588.36 297.552
  8 0.375 1632.35 291.387
  9 0.425 1618.18 287.97
  10 0.475 1616.52 276.912
  11 0.525 1614.44 274.143
  12 0.575 1624.97 282.235
  13 0.625 1581.84 289.705
  14 0.675 1628.98 289.556
  15 0.725 1617.7 294.146
  16 0.775 1601.75 297.643
  17 0.825 1611.23 305.132
  18 0.875 1597.96 309.716
  19 0.925 1594.33 314.272
  20 0.975 1553.78 316.463
44000 20 32019.999999999996
  1 0.025 1614.08 324.767
  2 0.075 1541.06 318.109
  3 0.125 1636.46 311.715
  4 0.175 1561.67 304.211
  5 0.225 1573.72 301.565
  6 0.275 1587.86 301.913
  7 0.325 1582.07 298.425
  8 0.375 1634.96 292.941
  9 0.425 1617.9 286.864
  10 0.475 1612.53 280.729
  11 0.525 1606.96 273.967
  12 0.575 1650.42 280.363
  13 0.625 1589.76 287.883
  14 0.675 1631.78 292.942
  15 0.725 1628.7 294.831
  16 0.775 1572.86 299.141
  17 0.825 1629.92 302.887
  18 0.875 1606.44 310.154
  19 0.925 1582.6 314.257
  20 0.975 1558.25 317.461
45000 20 32020
  1 0.025 1611.77 324.061
  2 0.075 1567.88 316.489
  3 0.125 1621.07 315.792
  4 0.175 1571.14 306.675
  5 0.225 1563.19 301.831
  6 0.275 1584.71 302.024
  7 0.325 1599.99 298.44
  8 0.375 1636.63 290.039
  9 0.425 1627.18 286.386
  10 0.475 1603.83 282.41
  11 0.525 1619.33 273.607
  12 0.575 1651.8 278.806
  13 0.625 1568.24 287.125
  14 0.675 1628.81 292.111
  15 0.725 1622.43 294.012
  16 0.775 1588.39 299.343
  17 0.825 1613.03 297.212
  18 0.875 1601.55 311.144
  19 0.925 1589.42 315.581
  20 0.975 1549.61 317.004
46000 20 32020
  1 0.025 1611.79 327.393
  2 0.075 1565.53 317.216
  3 0.125 1629.98 315.259
  4 0.175 1561.19 305.745
  5 0.225 1585.85 300.453
  6 0.275 1584.14 299.003
  7 0.325 1584.53 301.849
  8 0.375 1638.49 291.334
  9 0.425 1613.73 288.99
  10 0.475 1609.18 279.358
  11 0.525 1616.21 275.184
  12 0.575 1661.13 276.833
  13 0.625 1583.56 288.96
  14 0.675 1596.01 292.836
  15 0.725 1634.69 292.824
  16 0.775 1590.31 298.019
  17 0.825 1609.36 297.972
  18 0.875 1614.73 307.756
  19 0.925 1564.54 318.151
  20 0.975 1565.05 314.914
47000 20 32019.999999999993
  1 0.025 1604.51 326.092
  2 0.075 1568.4 320.714
  3 0.125 1628.4 315.323
  4 0.175 1572.28 306.333
  5 0.225 1572.56 300.337
  6 0.275 1588.81 301.273
  7 0.325 1596.01 297.348
  8 0.375 1643.88 293.743
  9 0.425 1608.61 288.967
  10 0.475 1610.45 279.467
  11 0.525 1604.26 273.386
  12 0.575 1646.36 278.814
  13 0.625 1570.94 289.363
  14 0.675 1603.62 289.677
  15 0.725 1629.17 291.547
  16 0.775 1603.34 303.142
  17 0.825 1629.97 297.923
  18 0.875 1603.64 305.605
  19 0.925 1577.78 314.267
  20 0.975 1557.01 314.882
48000 20 32019.999999999996
  1 0.025 1597.59 324.968
  2 0.075 1571.41 323.849
  3 0.125 1614.69 312.715
  4 0.175 1577.1 308.937
  5 0.225 1576.42 302.646
  6 0.275 1576.92 299.566
  7 0.325 1614.12 298.532
  8 0.375 1636.53 294.407
  9 0.425 1614.88 285.203
  10 0.475 1603.06 277.228
  11 0.525 1616.86 271.437
  12 0.575 1654.08 282.356
  13 0.625 1577.08 290.554
  14 0.675 1617.51 291.498
  15 0.725 1628.52 293.732
  16 0.775 1597.5 297.653
  17 0.825 1596.69 301.126
  18 0.875 1605.76 311.105
  19 0.925 1588.38 312.124
  20 0.975 1554.9 312.635
49000 20 32020.000000000007
  1 0.025 1622.66 322.551
  2 0.075 1566.92 321.174
  3 0.125 1597.85 314.621
  4 0.175 1577.84 306.661
  5 0.225 1580.81 307.249
  6 0.275 1593.67 299.795
  7 0.325 1605.77 296.015
  8 0.375 1633.07 294.298
  9 0.425 1610.69 286.869
  10 0.475 1614.22 278.163
  11 0.525 1609.83 271.893
  12 0.575 1646.37 282.286
  13 0.625 1586.77 286.449
  14 0.675 1607.13 291.21
  15 0.725 1624.13 294.568
  16 0.775 1579.33 301.616
  17 0.825 1628.74 300.489
  18 0.875 1603.83 309.498
  19 0.925 1574.04 310.872
  20 0.975 1556.33 318.524
50000 20 32020
  1 0.025 1619.59 325.376
  2 0.075 1578.66 321.563
  3 0.125 1613.76 318.051
  4 0.175 1587.64 309.041
  5 0.225 1579.31 298.381
  6 0.275 1587.99 300.059
  7 0.325 1584.04 296.413
  8 0.375 1628.43 293.208
  9 0.425 1625.07 285.507
  10 0.475 1598.05 278.962
  11 0.525 1617.23 270.574
  12 0.575 1625.48 281.778
  13 0.625 1579.46 289.224
  14 0.675 1607.62 285.316
  15 0.725 1614.77 297.394
  16 0.775 1588.85 297.357
  17 0.825 1621.81 304.524
  18 0.875 1619.67 305.865
  19 0.925 1580.29 313.647
  20 0.975 1562.28 318.911
51000 20 32020
  1 0.025 1600.13 328.695
  2 0.075 1552.68 318.235
  3 0.125 1615.52 315.715
  4 0.175 1581.8 313.469
  5 0.225 1585.85 299.921
  6 0.275 1576.69 294.807
  7 0.325 1592.65 293.66
  8 0.375 1636.51 298.319
  9 0.425 1617.73 288.664
  10 0.475 1625.44 278.949
  11 0.525 1611.02 270.852
  12 0.575 1638.36 282.065
  13 0.625 1588.38 290.824
  14 0.675 1599.52 286.911
  15 0.725 1632.51 295.95
