# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
11000 20 32020
  16 0.775 1652.26 299.837
  17 0.825 1590.79 298.999
  18 0.875 1596.61 307.285
  19 0.925 1555.31 319.917
  20 0.975 1573.84 313.537
50000 20 32020
  1 0.025 1601.91 322.622
  2 0.075 1580.17 319.268
  3 0.125 1622.64 312.757
  4 0.175 1596.79 305.59
  5 0.225 1594.99 297.446
  6 0.275 1608.73 297.771
  7 0.325 1565.85 294.082
  8 0.375 1627.84 290.92
  9 0.425 1589.29 288.539
  10 0.475 1633.55 284.379
  11 0.525 1618.71 280.242
  12 0.575 1622.17 285.338
  13 0.625 1613.17 289.427
  14 0.675 1587.56 291.211
  15 0.725 1585.22 295.432
  16 0.775 1632.24 300.972
  17 0.825 1591.89 303.906
  18 0.875 1588.6 303.439
  19 0.925 1561.9 317.289
  20 0.975 1596.78 314.13
51000 20 32020
  1 0.025 1593.74 321.168
  2 0.075 1565.28 322.361
  3 0.125 1627.09 310.586
  4 0.175 1604.22 303.579
  5 0.225 1596.52 296.679
  6 0.275 1605.63 297.883
  7 0.325 1561.2 296.662
  8 0.375 1628.05 293.315
  9 0.425 1582.62 284.102
  10 0.475 1636.99 284.038
  11 0.525 1617.32 282.608
  12 0.575 1627.3 283.263
  13 0.625 1601.4 291.546
  14 0.675 1608.28 287.834
  15 0.725 1596.11 296.536
  16 0.775 1643.55 297.848
  17 0.825 1590.04 302.941
  18 0.875 1575.77 306.727
  19 0.925 1563.1 316.636
  20 0.975 1595.79 313.841
52000 20 32020
  1 0.025 1590.05 326.957
  2 0.075 1577.73 323.36
  3 0.125 1616.43 310.522
  4 0.175 1624.45 306.599
  5 0.225 1587.38 297.442
  6 0.275 1613.21 294.189
  7 0.325 1569.88 297.594
  8 0.375 1623.43 290.75
  9 0.425 1604.19 287.807
  10 0.475 1605.98 282.431
  11 0.525 1630.14 281.074
  12 0.575 1601.78 284.954
