# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
21000 20 30019.999999999993
  17 0.825 1502.73 299.537
  18 0.875 1452.94 307.737
  19 0.925 1464.13 307.534
  20 0.975 1440.49 313.369
48000 20 30020
  1 0.025 1534.49 317.005
  2 0.075 1530.71 315.615
  3 0.125 1437.64 309.03
  4 0.175 1468.88 306.241
  5 0.225 1509.9 305.958
  6 0.275 1470.66 301.214
  7 0.325 1523.27 298.976
  8 0.375 1519.79 293.571
  9 0.425 1463.96 286.932
  10 0.475 1514.91 285.475
  11 0.525 1552.95 285.693
  12 0.575 1513.7 288.303
  13 0.625 1531.66 284.395
  14 0.675 1532.2 285.441
  15 0.725 1492.09 294.406
  16 0.775 1566.5 304.374
  17 0.825 1494.58 303.386
  18 0.875 1445.54 308.746
  19 0.925 1480.92 306.509
  20 0.975 1435.65 311.34
49000 20 30020.000000000007
  1 0.025 1538.96 318.364
  2 0.075 1530.66 315.654
  3 0.125 1441.2 310.09
  4 0.175 1476.34 306.915
  5 0.225 1499.93 301.836
  6 0.275 1471.19 302.796
  7 0.325 1526.51 299.421
  8 0.375 1492.25 298.013
  9 0.425 1490.32 289.962
  10 0.475 1519.75 283.042
  11 0.525 1533.45 287.619
  12 0.575 1526.77 285.709
  13 0.625 1528.09 283.379
  14 0.675 1525.81 287.118
  15 0.725 1496.87 295.115
  16 0.775 1549.27 298.613
  17 0.825 1501.56 305.857
  18 0.875 1462.2 305.931
  19 0.925 1472.33 307.112
  20 0.975 1436.54 313.468
50000 20 30020
  1 0.025 1523.49 317.394
  2 0.075 1526.84 312.869
  3 0.125 1443.93 308.7
  4 0.175 1463.81 307.909
  5 0.225 1501.93 301.338
  6 0.275 1477.66 301.377
  7 0.325 1512.36 301.09
  8 0.375 1498.02 298.13
  9 0.425 1499.66 288.509
  10 0.475 1508.98 281.408
  11 0.525 1552.56 286.683
  12 0.575 1528.43 284.677
  13 0.625 1537.8 283.73
  14 0.675 1512.38 285.67
  15 0.725 1496.38 292.136
  16 0.775 1566.6 299.343
  17 0.825 1495.35 302.572
  18 0.875 1450.35 308.33
  19 0.925 1473.61 311.61
  20 0.975 1449.86 315.63
51000 20 30019.999999999996
  1 0.025 1528.19 316.088
  2 0.075 1526.25 311.139
  3 0.125 1439.28 310.215
  4 0.175 1466.24 309.279
  5 0.225 1485.73 303.233
  6 0.275 1467.64 296.939
  7 0.325 1542.56 300.629
  8 0.375 1489.82 297.803
  9 0.425 1500.48 289.163
  10 0.475 1504.15 285.553
  11 0.525 1551.97 285.26
  12 0.575 1515.04 283.919
  13 0.625 1540.46 284.473
  14 0.675 1527.73 289.135
  15 0.725 1496.43 293.899
  16 0.775 1546.45 296.427
  17 0.825 1509.91 302.257
  18 0.875 1448.52 306.497
  19 0.925 1485.14 309.77
  20 0.975 1448.01 317.055
52000 20 30020
  1 0.025 1533.76 315.356
  2 0.075 1543.15 310.926
  3 0.125 1430.31 309.285
  4 0.175 1466.38 306.481
  5 0.225 1494.09 305.197
  6 0.275 1474.69 297.908
  7 0.325 1517.34 301.975
  8 0.375 1497.3 295.567
  9 0.425 1503.07 296.074
  10 0.475 1496.48 288.839
  11 0.525 1541.96 283.861
  12 0.575 1536.59 281.717
  13 0.625 1521.81 287.476
  14 0.675 1525.12 286.758
  15 0.725 1502.55 294.828
  16 0.775 1541.23 295.642
  17 0.825 1514.09 300.554
  18 0.875 1458.22 307.803
  19 0.925 1469.55 308.619
  20 0.975 1452.31 314.388
53000 20 30020.000000000004
  1 0.025 1522.97 315.39
  2 0.075 1550.68 309.912
  3 0.125 1434.98 306.04
  4 0.175 1487.17 309.554
  5 0.225 1496.44 301.445
  6 0.275 1477.04 299.728
  7 0.325 1525.48 301.294
  8 0.375 1495.34 295.127
  9 0.425 1482.29 292.053
  10 0.475 1505.65 288.108
  11 0.525 1531.14 286.609
  12 0.575 1538.31 284.67
  13 0.625 1527.11 288.2
  14 0.675 1527.86 287.952
  15 0.725 1486.37 295.484
  16 0.775 1555.41 293.897
  17 0.825 1507.51 301.897
  18 0.875 1459.36 305.791
  19 0.925 1461.24 311.631
  20 0.975 1447.65 313.283
54000 20 30019.999999999996
  1 0.025 1506.66 318.523
  2 0.075 1540.36 316.543
  3 0.125 1452.11 311.641
  4 0.175 1463.01 308.166
  5 0.225 1510.11 302.697
  6 0.275 1475.34 301.182
  7 0.325 1520.92 298.177
  8 0.375 1498.8 296.734
  9 0.425 1490.01 285.718
  10 0.475 1516.61 286.9
  11 0.525 1543.35 286.304
  12 0.575 1529.75 289.787
  13 0.625 1535.55 290.831
  14 0.675 1535.56 291.161
  15 0.725 1491.96 292.782
  16 0.775 1542.28 293.105
  17 0.825 1503.87 297.208
  18 0.875 1455.16 306.791
  19 0.925 1453.13 310.373
  20 0.975 1455.46 315.071
55000 20 30020.000000000007
  1 0.025 1503.95 316.602
  2 0.075 1542.71 315.918
  3 0.125 1446.43 314.969
  4 0.175 1484.46 307.955
  5 0.225 1494.25 300.085
  6 0.275 1466.48 300.635
  7 0.325 1529.67 295.6
  8 0.375 1490.63 291.533
  9 0.425 1490.89 287.63
  10 0.475 1519.02 285.449
  11 0.525 1554.42 286.138
  12 0.575 1539.49 290.07
  13 0.625 1532.88 291.067
  14 0.675 1509.03 290.433
  15 0.725 1475.81 293.543
  16 0.775 1531.77 295.082
  17 0.825 1505.08 297.051
  18 0.875 1473.61 305.896
  19 0.925 1467.82 312.302
  20 0.975 1461.6 317.828
56000 20 30019.999999999993
  1 0.025 1478.66 315.688
  2 0.075 1576.75 314.073
  3 0.125 1434.2 311.668
  4 0.175 1480.39 305.54
  5 0.225 1520.71 304.609
  6 0.275 1465.43 300.495
  7 0.325 1506.47 294.125
  8 0.375 1506.14 291.203
  9 0.425 1483.32 284.34
  10 0.475 1507.89 286.107
  11 0.525 1537.82 285.76
  12 0.575 1509.93 289.096
  13 0.625 1549.17 288.831
  14 0.675 1537.37 289.832
  15 0.725 1478.27 295.602
  16 0.775 1559.71 292.784
  17 0.825 1500.19 298.441
  18 0.875 1445.56 305.979
