# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
11000 20 24020.000000000004
  3 0.125 1196.07 306.994
  4 0.175 1154.39 302.33
  5 0.225 1179.81 305.366
  6 0.275 1184.99 296.671
  7 0.325 1215.26 295.401
  8 0.375 1156.06 291.217
  9 0.425 1221.03 285.324
  10 0.475 1242.74 282.569
  11 0.525 1245.95 280.167
  12 0.575 1172.11 286.87
  13 0.625 1240.18 288.519
  14 0.675 1240.32 293.85
  15 0.725 1204.09 292.769
  16 0.775 1208.6 296.546
  17 0.825 1224.17 305.297
  18 0.875 1181.3 310.332
  19 0.925 1187.08 311.871
  20 0.975 1182.02 319.042
46000 20 24020.000000000007
  1 0.025 1197.38 314.517
  2 0.075 1184.34 319.422
  3 0.125 1185.76 309.125
  4 0.175 1159.91 304.13
  5 0.225 1174.52 301.442
  6 0.275 1203.5 300.433
  7 0.325 1225.04 298.904
  8 0.375 1163.68 288.298
  9 0.425 1222.91 282.098
  10 0.475 1238.32 281.63
  11 0.525 1229.29 280.277
  12 0.575 1174.68 284.976
  13 0.625 1239.58 287.968
  14 0.675 1235.19 292.223
  15 0.725 1205.56 297.538
  16 0.775 1207.02 298.22
  17 0.825 1222.04 303.185
  18 0.875 1171.79 305.342
  19 0.925 1189.41 312.986
  20 0.975 1190.08 317.758
47000 20 24020.000000000004
  1 0.025 1194.83 317.348
  2 0.075 1177.42 317.04
  3 0.125 1196.91 312.99
  4 0.175 1149.84 306.683
  5 0.225 1188.34 301.519
  6 0.275 1180.82 297.537
  7 0.325 1232.52 294.65
  8 0.375 1167.35 288.007
  9 0.425 1227.98 280.642
  10 0.475 1235.99 281.717
  11 0.525 1240.1 283.342
  12 0.575 1173.71 285.189
  13 0.625 1241.76 289.765
  14 0.675 1234.18 291.88
  15 0.725 1208.3 296.65
  16 0.775 1208.47 297.945
  17 0.825 1215.12 302.318
  18 0.875 1167.65 307.09
  19 0.925 1194.33 313.963
  20 0.975 1184.38 315.9
48000 20 24020
  1 0.025 1194.6 320.605
  2 0.075 1174.55 317.29
  3 0.125 1186.44 310.83
  4 0.175 1158.96 305.987
  5 0.225 1181.31 298.045
  6 0.275 1183.83 297.256
  7 0.325 1214.84 293.831
  8 0.375 1168.02 290.553
  9 0.425 1221.31 285.214
  10 0.475 1229.66 281.382
  11 0.525 1248.11 285.096
  12 0.575 1169.22 284.185
  13 0.625 1240.95 286.729
  14 0.675 1245.58 292.626
  15 0.725 1208.95 293.697
  16 0.775 1214.82 295.85
  17 0.825 1215.86 302.817
  18 0.875 1176.49 308.958
  19 0.925 1186 315.306
  20 0.975 1200.5 313.922
49000 20 24019.999999999996
  1 0.025 1186.3 324.566
  2 0.075 1182.15 323.487
  3 0.125 1173.89 305.949
  4 0.175 1146.26 303.425
  5 0.225 1193.77 299.971
  6 0.275 1200.95 298.217
  7 0.325 1226.81 291.046
  8 0.375 1167.01 292.83
  9 0.425 1226.39 283.821
