# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
11000 20 24020
  9 0.425 1209.64 278.877
  10 0.475 1173.06 278.626
  11 0.525 1264.46 273.613
  12 0.575 1183.97 277.884
  13 0.625 1243.88 288.151
  14 0.675 1159.7 287.877
  15 0.725 1281.65 294.937
  16 0.775 1155.58 292.71
  17 0.825 1206.45 305.41
  18 0.875 1202.42 300.5
  19 0.925 1148.61 310.082
  20 0.975 1240.69 319.79
48000 20 24019.999999999996
  1 0.025 1170.35 319.597
  2 0.075 1262.64 321.233
  3 0.125 1203.72 321.72
  4 0.175 1210.71 311.782
  5 0.225 1130.47 306.241
  6 0.275 1178.85 300.389
  7 0.325 1189.74 298.657
  8 0.375 1210.14 293.402
  9 0.425 1217.86 281.457
  10 0.475 1172.24 275.888
  11 0.525 1263.67 270.68
  12 0.575 1183.33 280.068
  13 0.625 1255.83 288.528
  14 0.675 1158.01 283.237
  15 0.725 1267.53 291.018
  16 0.775 1156.87 294.067
  17 0.825 1210.93 301.502
  18 0.875 1187 304.187
  19 0.925 1140.64 311.584
  20 0.975 1249.47 323.435
49000 20 24019.999999999996
  1 0.025 1172.11 322.47
  2 0.075 1255.1 323.359
  3 0.125 1222.15 318.908
  4 0.175 1197.98 307.271
  5 0.225 1111.04 305.998
  6 0.275 1171.35 301.661
  7 0.325 1193.39 302.628
  8 0.375 1220.46 295.115
  9 0.425 1207.95 280.982
  10 0.475 1176.97 275.678
  11 0.525 1272.67 271.293
  12 0.575 1180.36 276.108
  13 0.625 1255.73 284.361
  14 0.675 1155.89 286.168
  15 0.725 1277.64 292.801
  16 0.775 1160.45 299.811
  17 0.825 1208.23 300.444
  18 0.875 1200.27 304.25
  19 0.925 1138.66 311.605
  20 0.975 1241.6 320.342
50000 20 24020.000000000007
  1 0.025 1164.95 322.055
  2 0.075 1251.03 325.729
  3 0.125 1226.34 317.524
  4 0.175 1194.09 311.424
  5 0.225 1121.89 310.11
  6 0.275 1198.52 298.869
  7 0.325 1182.4 297.255
  8 0.375 1210.62 291.011
  9 0.425 1205.78 283.835
  10 0.475 1173.78 277.367
  11 0.525 1271.77 273.771
  12 0.575 1184.39 273.924
  13 0.625 1245.95 283.621
  14 0.675 1159.33 288.339
  15 0.725 1277.31 290.161
  16 0.775 1155.96 302.287
  17 0.825 1216.42 302.668
  18 0.875 1188.09 299.428
  19 0.925 1150.15 312.621
  20 0.975 1241.23 320.788
51000 20 24020.000000000004
  1 0.025 1174.35 327.438
  2 0.075 1256.36 326.171
  3 0.125 1224.62 319.408
  4 0.175 1191.29 313.71
  5 0.225 1123.29 305.91
  6 0.275 1175.79 303.257
  7 0.325 1197.07 291.754
  8 0.375 1214 289.586
  9 0.425 1214.39 285.931
  10 0.475 1176.63 279.41
  11 0.525 1270.6 273.014
  12 0.575 1179.13 276.645
  13 0.625 1253.18 281.129
  14 0.675 1158.54 287.967
  15 0.725 1269.05 290.84
  16 0.775 1161.88 297.849
  17 0.825 1211.61 302.922
  18 0.875 1186.28 301.843
  19 0.925 1152.22 310.768
  20 0.975 1229.72 316.588
52000 20 24020.000000000004
  1 0.025 1172.08 319.885
  2 0.075 1260.3 322.554
  3 0.125 1208.35 315.325
  4 0.175 1206.73 316.83
  5 0.225 1135.05 305.077
  6 0.275 1172.31 301.71
  7 0.325 1186.49 290.529
  8 0.375 1207.5 286.949
