# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
21000 20 24020
  15 0.725 1282.25 281.056
  16 0.775 1153.35 297.061
  17 0.825 1190.86 305.219
  18 0.875 1203.92 317.91
  19 0.925 1158.14 326.298
  20 0.975 1220.05 343.405
39000 20 24020
  1 0.025 1156.79 349.408
  2 0.075 1252.61 342.94
  3 0.125 1201.09 337.124
  4 0.175 1222.39 320.241
  5 0.225 1133.59 304.572
  6 0.275 1178.57 298.296
  7 0.325 1213.47 284.881
  8 0.375 1209.43 278.225
  9 0.425 1213.75 270.673
  10 0.475 1184.8 252.297
  11 0.525 1266.11 249.608
  12 0.575 1195.6 251.394
  13 0.625 1225.68 265.874
  14 0.675 1164 275.303
  15 0.725 1273.85 281.43
  16 0.775 1180.72 294.261
  17 0.825 1191.48 303.812
  18 0.875 1191.25 313.1
  19 0.925 1148.09 333.207
  20 0.975 1216.73 338.587
40000 20 24019.999999999996
  1 0.025 1159.56 348.747
  2 0.075 1257.7 339.518
  3 0.125 1201.72 331.212
  4 0.175 1220.08 318.759
  5 0.225 1130.49 305.881
  6 0.275 1179.92 303.445
  7 0.325 1203.91 284.98
  8 0.375 1217.46 275.824
  9 0.425 1202.82 267.155
  10 0.475 1182.67 256.37
  11 0.525 1261.11 249.009
  12 0.575 1193.98 253.48
  13 0.625 1234.2 272.023
  14 0.675 1155.59 280.185
  15 0.725 1286.03 279.89
  16 0.775 1166.7 291.984
  17 0.825 1194.51 306.789
  18 0.875 1200.12 315.556
  19 0.925 1161.93 332.454
  20 0.975 1209.5 339.79
41000 20 24019.999999999993
  1 0.025 1169.75 349.182
  2 0.075 1238.95 342.418
  3 0.125 1211.61 332.316
  4 0.175 1229.5 320.901
  5 0.225 1135.9 308.445
  6 0.275 1187.3 302.125
  7 0.325 1207.35 286.28
  8 0.375 1207.34 274.568
  9 0.425 1204.8 270.277
  10 0.475 1190.98 254.666
  11 0.525 1262.8 250.148
  12 0.575 1196.59 258.427
  13 0.625 1242.55 270.744
  14 0.675 1156.54 278.151
  15 0.725 1280.73 285.431
  16 0.775 1156.14 292.475
  17 0.825 1179.07 302.807
  18 0.875 1186.73 321.146
  19 0.925 1163.43 331.135
  20 0.975 1211.94 342.6
42000 20 24020.000000000004
  1 0.025 1156.48 349.435
