# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
11000 20 32019.999999999996
  3 0.125 1577.71 312.43
  4 0.175 1589.79 306.226
  5 0.225 1585.27 306.461
  6 0.275 1587.77 296.637
  7 0.325 1641.1 295.29
  8 0.375 1581.01 290.139
  9 0.425 1604.82 285.175
  10 0.475 1652.56 282.764
  11 0.525 1594.94 273.493
  12 0.575 1491.41 277.173
  13 0.625 1645.12 288.805
  14 0.675 1595.46 292.07
  15 0.725 1628.27 296.395
  16 0.775 1574.82 296.182
  17 0.825 1586.24 299.291
  18 0.875 1597.56 308.568
  19 0.925 1652.14 316.381
  20 0.975 1627.09 324.412
39000 20 32020
  1 0.025 1539.35 328.801
  2 0.075 1656.03 322.122
  3 0.125 1564.73 311.223
  4 0.175 1578.68 307.318
  5 0.225 1598.46 304.962
  6 0.275 1581.76 297.284
  7 0.325 1632.41 296.092
  8 0.375 1594.16 292.697
  9 0.425 1604.13 284.829
  10 0.475 1656.3 278.455
  11 0.525 1597.44 274.306
  12 0.575 1506.28 276.021
  13 0.625 1620.29 290.762
  14 0.675 1610.88 290.654
  15 0.725 1615.35 292.609
  16 0.775 1583.15 296.344
  17 0.825 1584.14 305.137
  18 0.875 1627.11 305.775
  19 0.925 1649.79 313.336
  20 0.975 1619.56 323.323
40000 20 32020
  1 0.025 1531.23 327.673
  2 0.075 1645.65 322.739
  3 0.125 1559.36 308.641
  4 0.175 1585.82 307.675
  5 0.225 1611.69 306.772
  6 0.275 1578.49 298.109
  7 0.325 1651.55 296.631
  8 0.375 1597.29 291.986
  9 0.425 1612.67 283.968
  10 0.475 1653.79 275.583
  11 0.525 1602.24 276.726
  12 0.575 1484.56 279.915
  13 0.625 1647.27 290.713
  14 0.675 1610.95 287.858
  15 0.725 1610.51 291.255
  16 0.775 1575.02 296.699
  17 0.825 1580.55 304.316
  18 0.875 1598.39 305.581
  19 0.925 1646.81 314.115
  20 0.975 1636.16 326.203
41000 20 32020.000000000004
  1 0.025 1544.83 330.946
  2 0.075 1641.42 324.314
  3 0.125 1575.16 310.136
  4 0.175 1577.58 303.734
  5 0.225 1618.21 305.278
  6 0.275 1603.06 300.81
  7 0.325 1640.07 296.698
  8 0.375 1609 289.62
  9 0.425 1599.46 284.913
  10 0.475 1650.85 277.414
  11 0.525 1592.04 273.651
  12 0.575 1492.33 280.921
  13 0.625 1642.35 289.725
  14 0.675 1601.59 288.837
  15 0.725 1619.51 290.252
  16 0.775 1570.52 295.81
  17 0.825 1576.15 305.955
  18 0.875 1595.42 306.719
  19 0.925 1650.63 310.373
  20 0.975 1619.82 327.498
42000 20 32020
  1 0.025 1552.95 336.031
  2 0.075 1635.31 323.379
  3 0.125 1563.73 311.533
  4 0.175 1578.29 302.841
  5 0.225 1614.46 310.498
  6 0.275 1576.01 297.696
  7 0.325 1652.09 294.892
  8 0.375 1604.81 287.972
  9 0.425 1618.16 288.227
  10 0.475 1649.31 278.448
  11 0.525 1594.41 270.072
  12 0.575 1521.23 281.935
  13 0.625 1619.05 289.083
  14 0.675 1601.08 287.607
  15 0.725 1617.36 292.825
  16 0.775 1564.09 295.875
  17 0.825 1580.38 305.087
  18 0.875 1596.29 306.248
  19 0.925 1661.26 313.03
  20 0.975 1619.73 323.594
43000 20 32019.999999999993
  1 0.025 1549.12 333.931
  2 0.075 1632.36 322.584
  3 0.125 1562.39 309.354
  4 0.175 1563.13 303.915
