# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
11000 20 32020
  7 0.325 1582.85 293.965
  8 0.375 1636.87 293.625
  9 0.425 1587.71 286.422
  10 0.475 1565.64 279.731
  11 0.525 1589.61 275.067
  12 0.575 1586.51 283.925
  13 0.625 1600.66 289.27
  14 0.675 1617.78 293.731
  15 0.725 1612.94 296.525
  16 0.775 1625.66 296.015
  17 0.825 1615.74 300.821
  18 0.875 1639 305.847
  19 0.925 1590.71 313.878
  20 0.975 1587.27 320.076
45000 20 32020
  1 0.025 1537.79 322.707
  2 0.075 1594.33 319.381
  3 0.125 1633.1 310.233
  4 0.175 1577.88 309.029
  5 0.225 1583.52 302.211
  6 0.275 1623.78 296.587
  7 0.325 1587.33 293.917
  8 0.375 1638.92 291.63
  9 0.425 1576.46 281.815
  10 0.475 1560.37 282.359
  11 0.525 1601.09 275.767
  12 0.575 1588.16 285.716
  13 0.625 1608.26 285.039
  14 0.675 1628.05 294.498
  15 0.725 1606.99 293.651
  16 0.775 1657.85 297.068
  17 0.825 1624.7 304.724
  18 0.875 1618.39 308.017
  19 0.925 1596.15 313.604
  20 0.975 1576.88 323.881
46000 20 32019.999999999996
  1 0.025 1545.45 322.881
  2 0.075 1602.2 318.259
  3 0.125 1651.61 312.741
  4 0.175 1576 308.64
  5 0.225 1585.39 301.505
  6 0.275 1624.58 293.793
  7 0.325 1580.28 295.056
  8 0.375 1630.94 290.309
  9 0.425 1581.64 283.651
  10 0.475 1558.12 281.43
  11 0.525 1595.52 279.818
  12 0.575 1589.96 279.921
  13 0.625 1584.93 286.296
  14 0.675 1625.03 289.949
  15 0.725 1621.14 294.6
  16 0.775 1631.6 294.514
  17 0.825 1627.27 304.313
  18 0.875 1627.63 311.65
  19 0.925 1606.25 314.125
  20 0.975 1574.46 319.451
47000 20 32019.999999999996
  1 0.025 1546.57 325.982
  2 0.075 1592.44 317.344
  3 0.125 1659.63 317.182
  4 0.175 1582.21 314.104
  5 0.225 1584.93 301.355
  6 0.275 1612.15 291.372
  7 0.325 1575.06 295.58
  8 0.375 1635.91 288.457
  9 0.425 1588.2 284.775
  10 0.475 1563.26 281.186
  11 0.525 1586.68 275.007
  12 0.575 1587.1 282.273
  13 0.625 1595.16 284.323
  14 0.675 1618.41 291.923
  15 0.725 1598.57 297.636
  16 0.775 1641.47 299.867
  17 0.825 1642.8 305.025
  18 0.875 1628.55 312.714
  19 0.925 1594.17 311.824
  20 0.975 1586.73 315.879
48000 20 32019.999999999996
  1 0.025 1554.2 326.769
  2 0.075 1604.57 315.296
  3 0.125 1663.83 316.22
  4 0.175 1566.28 309.622
  5 0.225 1585.16 301.653
  6 0.275 1626.05 295.769
  7 0.325 1573.96 295.293
  8 0.375 1631.68 294.898
  9 0.425 1582.36 283.354
  10 0.475 1573.23 276.406
  11 0.525 1608.1 277.793
  12 0.575 1589.94 283.272
  13 0.625 1600.13 288.383
  14 0.675 1630.52 291.209
  15 0.725 1598.63 298.714
  16 0.775 1631.5 298.574
  17 0.825 1628.17 305.663
  18 0.875 1621.03 308.546
  19 0.925 1589.18 309.94
  20 0.975 1561.48 317.234
49000 20 32019.999999999993
  1 0.025 1530.35 325.345
  2 0.075 1605.05 316.676
  3 0.125 1684.57 313.437
  4 0.175 1562.09 311.86
  5 0.225 1578.32 299.782
  6 0.275 1626.3 297.004
  7 0.325 1574.44 296.439
  8 0.375 1627.97 293.068
  9 0.425 1578.5 284.48
  10 0.475 1570.32 274.844
  11 0.525 1582.67 274.137
  12 0.575 1598.38 281.895
  13 0.625 1593.57 292.836
  14 0.675 1619.32 290.509
  15 0.725 1615.7 298.617
  16 0.775 1623.35 295.339
  17 0.825 1622.23 306.198
  18 0.875 1636.51 310.232
  19 0.925 1603.53 311.863
  20 0.975 1586.83 321.32
50000 20 32019.999999999993
  1 0.025 1512.13 327.503
  2 0.075 1596.34 317.881
  3 0.125 1664.63 311.969
  4 0.175 1571.17 310.255
  5 0.225 1576.01 305.641
  6 0.275 1623.23 298.085
  7 0.325 1577.16 293.131
  8 0.375 1618.49 290.714
  9 0.425 1576.47 285.32
  10 0.475 1568.37 277.613
  11 0.525 1604.1 277.447
  12 0.575 1589.19 280.565
  13 0.625 1596.66 289.491
  14 0.675 1613.51 293.424
  15 0.725 1628.02 294.174
  16 0.775 1645.05 295.256
  17 0.825 1624.37 303.021
  18 0.875 1648.23 310.776
  19 0.925 1598.3 315.751
  20 0.975 1588.57 318.238
51000 20 32019.999999999996
  1 0.025 1491.27 327.247
  2 0.075 1601.3 319.209
  3 0.125 1649.11 314.206
  4 0.175 1570.07 309.84
  5 0.225 1568.99 305.212
  6 0.275 1621.37 296.836
  7 0.325 1572.73 293.369
  8 0.375 1628.14 289.392
  9 0.425 1586.24 286.492
  10 0.475 1584.34 276.028
  11 0.525 1600.77 270.767
  12 0.575 1609.62 280.63
  13 0.625 1568.84 293.506
  14 0.675 1625.12 295.577
  15 0.725 1616.28 295.73
  16 0.775 1628.44 297.412
  17 0.825 1642.4 304.121
  18 0.875 1651.22 308.576
  19 0.925 1613.31 310.676
  20 0.975 1590.44 317.542
52000 20 32019.999999999996
  1 0.025 1499.01 328.165
  2 0.075 1583.37 319.054
  3 0.125 1670.4 314.17
  4 0.175 1572.86 313.085
  5 0.225 1572.85 302.575
  6 0.275 1604.22 297.257
  7 0.325 1600.5 291.276
  8 0.375 1623.28 288.315
