# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
11000 20 82020
  8 0.375 4133.02 301.015
  9 0.425 4065.23 297.369
  10 0.475 4237.33 296.293
  11 0.525 4029.06 294.968
  12 0.575 4120.35 293.877
  13 0.625 4109.22 295.364
  14 0.675 4030.66 294.036
  15 0.725 4180.52 297.735
  16 0.775 4061.26 300.543
  17 0.825 4041.91 298.398
  18 0.875 4156.01 301.103
  19 0.925 4062.36 302.045
  20 0.975 4160.69 306.811
49000 20 82019.99999999999
  1 0.025 4133.78 310.926
  2 0.075 4064.92 307.525
  3 0.125 4059.72 303.22
  4 0.175 4064.17 301.123
  5 0.225 4090.46 299.343
  6 0.275 4205.55 300.342
  7 0.325 4053.09 299.324
  8 0.375 4122.36 298.14
  9 0.425 4052.1 297.877
  10 0.475 4241.93 297.907
  11 0.525 4020.33 294.277
  12 0.575 4139.35 293.502
  13 0.625 4111.14 297.69
  14 0.675 4033.06 293.728
  15 0.725 4188.54 297.273
  16 0.775 4081.92 299.28
  17 0.825 4026.68 300.953
  18 0.875 4131.27 301.042
  19 0.925 4077.34 302.148
  20 0.975 4122.29 306.186
50000 20 82020
  1 0.025 4124.68 309.19
  2 0.075 4067.14 308.423
  3 0.125 4057.04 302.255
  4 0.175 4064.61 301.13
  5 0.225 4077.27 299.632
  6 0.275 4203.4 298.976
  7 0.325 4064.55 300.593
  8 0.375 4097.95 299.734
  9 0.425 4064.41 297.121
  10 0.475 4224.35 296.026
  11 0.525 4051.16 293.955
  12 0.575 4122.05 294.829
  13 0.625 4144.37 295.928
  14 0.675 4028.78 295.658
  15 0.725 4180.35 296.521
  16 0.775 4056.55 299.176
  17 0.825 4045 301.818
  18 0.875 4137.11 301.601
  19 0.925 4064.68 300.681
  20 0.975 4144.55 304.351
51000 20 82020
  1 0.025 4117.56 310.142
  2 0.075 4070.33 308.062
  3 0.125 4043.55 303.477
  4 0.175 4086.76 300.638
  5 0.225 4079.23 301.79
  6 0.275 4173.88 298.217
  7 0.325 4070.08 301.741
  8 0.375 4106.72 297.425
  9 0.425 4056.97 297.126
  10 0.475 4244.76 296.644
  11 0.525 4027.69 291.634
  12 0.575 4113.28 293.233
  13 0.625 4140.91 297.494
  14 0.675 4048.52 294.239
  15 0.725 4172.94 297.697
  16 0.775 4066.5 299.802
  17 0.825 4034.49 301.153
  18 0.875 4167.08 302.058
  19 0.925 4054.22 302.426
  20 0.975 4144.53 304.391
52000 20 82020
  1 0.025 4102.13 312.495
  2 0.075 4075.94 306.543
  3 0.125 4045.02 305.778
  4 0.175 4070.71 301.104
  5 0.225 4064.86 300.432
  6 0.275 4191.83 298.631
  7 0.325 4054.39 299.271
  8 0.375 4129.99 298.548
  9 0.425 4064.75 295.504
  10 0.475 4254.77 295.238
  11 0.525 4028.37 292.584
  12 0.575 4144.97 294.234
  13 0.625 4136.92 299.518
