# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
11000 20 82020
  10 0.475 4382.07 289.283
  11 0.525 4376.08 281.358
  12 0.575 4197.63 291.533
  13 0.625 4090.82 298.456
  14 0.675 4065.83 298.231
  15 0.725 3993.48 298.772
  16 0.775 4096.65 300.037
  17 0.825 4044.04 300.005
  18 0.875 4064.82 301.138
  19 0.925 3965.16 300.57
  20 0.975 3935.25 310.05
33000 20 82019.99999999999
  1 0.025 4017.96 320.91
  2 0.075 3987.65 309.985
  3 0.125 3989.31 301.634
  4 0.175 4008.13 299.795
  5 0.225 3976.34 296.25
  6 0.275 4126.61 299.029
  7 0.325 4138.9 303.131
  8 0.375 4262.01 301.751
  9 0.425 4287.34 300.798
  10 0.475 4388.98 289.582
  11 0.525 4383.84 281.676
  12 0.575 4207.96 291.032
  13 0.625 4071.76 298.886
  14 0.675 4067.42 296.336
  15 0.725 3988.91 299.603
  16 0.775 4074.48 299.05
  17 0.825 4048.93 301.039
  18 0.875 4075.35 300.267
  19 0.925 3977.59 303.378
  20 0.975 3940.53 311.034
34000 20 82020
  1 0.025 4032.86 323.321
  2 0.075 3991.1 309.953
  3 0.125 3976.19 300.632
  4 0.175 4006.65 298.419
  5 0.225 3988.15 297.309
  6 0.275 4127.46 299.176
  7 0.325 4129.44 302.279
  8 0.375 4268.19 301.448
  9 0.425 4274.25 300.419
  10 0.475 4382.92 288.301
  11 0.525 4377.63 281.303
  12 0.575 4232.97 291.802
  13 0.625 4081.54 297.941
  14 0.675 4065.23 297.331
  15 0.725 3986.63 299.572
  16 0.775 4078.81 300
  17 0.825 4033.48 299.837
  18 0.875 4068.35 300.605
  19 0.925 3977.41 302.211
  20 0.975 3940.74 311.57
35000 20 82020
  1 0.025 4029.64 323.087
  2 0.075 3997.75 311.226
  3 0.125 3993.81 300.158
  4 0.175 4002.65 298.924
  5 0.225 3990.27 299.228
  6 0.275 4137.44 300.211
  7 0.325 4114.69 300.861
  8 0.375 4258.02 301.228
  9 0.425 4280.2 299.792
  10 0.475 4381.17 288.118
  11 0.525 4386.71 279.47
  12 0.575 4208.65 293.9
  13 0.625 4096.8 296.981
  14 0.675 4070.74 297.499
  15 0.725 4001.71 298.316
  16 0.775 4065.37 299.243
  17 0.825 4047.79 300.518
  18 0.875 4054.42 300.929
  19 0.925 3967.57 302.642
  20 0.975 3934.6 310.796
36000 20 82020
  1 0.025 4023.56 325.357
  2 0.075 3979.21 311.823
  3 0.125 3995.39 300.362
  4 0.175 4026.55 300.383
  5 0.225 3969.61 299.875
  6 0.275 4129.31 298.646
  7 0.325 4116.92 300.793
  8 0.375 4266.27 300.791
  9 0.425 4284.35 296.124
  10 0.475 4393.21 291.685
  11 0.525 4367.73 277.358
  12 0.575 4214.14 295.206
  13 0.625 4089.9 293.847
  14 0.675 4072.46 297.596
  15 0.725 3992.12 298.978
  16 0.775 4081.22 298.948
  17 0.825 4035.56 300.227
  18 0.875 4085.6 301.73
  19 0.925 3952.11 302.917
  20 0.975 3944.78 311.246
37000 20 82019.99999999999
  1 0.025 4005.54 325.79
  2 0.075 3993.31 311.742
  3 0.125 3980.65 300.9
  4 0.175 4008.62 299.095
  5 0.225 3981.37 298.252
  6 0.275 4136.86 299.751
  7 0.325 4127.49 301.763
  8 0.375 4255.08 299.399
  9 0.425 4277.61 297.468
  10 0.475 4388.56 292.475
  11 0.525 4384.67 277.097
  12 0.575 4198.4 294.894
  13 0.625 4091.93 294.006
  14 0.675 4073.86 298.099
  15 0.725 3994.74 300.561
  16 0.775 4070.85 298.84
  17 0.825 4050.17 299.059
  18 0.875 4082.7 300.641
  19 0.925 3959.94 303.358
  20 0.975 3957.65 310.179
38000 20 82019.99999999999
  1 0.025 4020.43 327.109
  2 0.075 3997.72 310.875
  3 0.125 3982.13 300.208
  4 0.175 3998.39 300.483
  5 0.225 3990 297.507
  6 0.275 4137.41 300.185
  7 0.325 4115.08 301.481
  8 0.375 4260.98 300.21
  9 0.425 4280.69 296.346
  10 0.475 4382.45 291.653
  11 0.525 4381.61 275.09
  12 0.575 4209.9 294.187
  13 0.625 4086.34 295.752
  14 0.675 4076 296.929
  15 0.725 3992.87 299.017
  16 0.775 4077.52 300.434
  17 0.825 4051.75 296.919
  18 0.875 4071.26 303.077
  19 0.925 3958.16 302.288
  20 0.975 3949.31 310.989
39000 20 82020
  1 0.025 4009.18 326.175
  2 0.075 3994.78 311.594
  3 0.125 3987.94 300.267
  4 0.175 4016.28 301.854
  5 0.225 3979.87 297.27
  6 0.275 4128.95 300.3
  7 0.325 4107.46 301.153
  8 0.375 4261.19 298.112
  9 0.425 4278.62 296.212
  10 0.475 4390.91 293.256
  11 0.525 4386.95 274.279
  12 0.575 4200.71 292.929
  13 0.625 4092.89 296.711
  14 0.675 4073.69 297.795
  15 0.725 3997.7 298.907
  16 0.775 4074.25 300.464
  17 0.825 4034.26 296.458
  18 0.875 4086.52 303.678
  19 0.925 3970.13 302.272
  20 0.975 3947.72 311.03
40000 20 82020
  1 0.025 4023.52 327.462
  2 0.075 3997.1 312.321
  3 0.125 3995.34 301.261
  4 0.175 3997.58 300.65
  5 0.225 3992.71 298.004
  6 0.275 4135.87 300.658
  7 0.325 4102.47 299.707
  8 0.375 4258.46 299.145
