# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
21000 20 32020.000000000004
  14 0.675 1641.49 279.04
  15 0.725 1628.55 286.19
  16 0.775 1620.81 301.988
  17 0.825 1559.86 309.709
  18 0.875 1594.73 318.737
  19 0.925 1634.07 331.145
  20 0.975 1535.87 346.737
49000 20 32020
  1 0.025 1572.17 348.222
  2 0.075 1649.18 339.841
  3 0.125 1545.12 334.297
  4 0.175 1554.06 322.407
  5 0.225 1610.31 311.525
  6 0.275 1591.12 299.118
  7 0.325 1588.19 287.72
  8 0.375 1598.09 279.904
  9 0.425 1646.4 271.263
  10 0.475 1596.94 255.265
  11 0.525 1654.83 250.93
  12 0.575 1619.21 255.903
  13 0.625 1601.23 263.21
  14 0.675 1630.61 278.935
  15 0.725 1624.46 291.097
  16 0.775 1614.44 298.013
  17 0.825 1557.99 303.559
  18 0.875 1581.06 317.915
  19 0.925 1626.65 331.404
  20 0.975 1557.94 345.171
50000 20 32020
  1 0.025 1569.02 343.571
  2 0.075 1662.95 331.69
  3 0.125 1546.4 332.795
  4 0.175 1562.88 319.203
  5 0.225 1594.61 308.498
  6 0.275 1595.04 301.359
  7 0.325 1562.94 287.292
  8 0.375 1614.82 280.407
  9 0.425 1655.93 269.069
  10 0.475 1570.23 253.92
  11 0.525 1643.37 252.923
  12 0.575 1621.32 254.719
  13 0.625 1609.03 263.225
  14 0.675 1631.32 276.173
  15 0.725 1627.92 285.729
  16 0.775 1612.55 301.647
  17 0.825 1568.17 309.821
  18 0.875 1587.47 316.509
  19 0.925 1637.44 332.94
  20 0.975 1546.59 335.959
51000 20 32020
  1 0.025 1565.82 350.83
  2 0.075 1667.93 338.876
  3 0.125 1542.63 331.953
  4 0.175 1548.42 319.56
  5 0.225 1590.41 306.902
  6 0.275 1602.92 298.79
  7 0.325 1564.13 287.776
  8 0.375 1605.79 279.732
  9 0.425 1649.08 272.599
  10 0.475 1592.24 254.607
  11 0.525 1652.57 252.577
  12 0.575 1616.19 255.804
  13 0.625 1614.52 260.405
  14 0.675 1653.19 275.02
  15 0.725 1608.24 286.323
  16 0.775 1615.44 297.415
  17 0.825 1563.47 306.471
  18 0.875 1593.93 318.075
  19 0.925 1621.48 332.399
  20 0.975 1551.6 338.309
52000 20 32019.999999999993
  1 0.025 1563.45 349.529
  2 0.075 1656.77 338.744
  3 0.125 1536.86 334.603
  4 0.175 1568.4 317.772
  5 0.225 1596.85 306.612
  6 0.275 1598.18 299.549
  7 0.325 1574.04 288.082
  8 0.375 1611.07 280.552
  9 0.425 1660.7 271.069
  10 0.475 1574.84 255.46
  11 0.525 1641.87 251.715
  12 0.575 1628.17 255.431
  13 0.625 1614.3 260.709
  14 0.675 1651.21 274.228
  15 0.725 1605.19 285.203
  16 0.775 1609.98 302.163
  17 0.825 1563.56 303.945
  18 0.875 1571.51 318.303
  19 0.925 1633.95 333.138
  20 0.975 1559.1 342.714
53000 20 32019.999999999993
  1 0.025 1594.08 349.188
  2 0.075 1634.33 337.88
  3 0.125 1544.81 337.922
  4 0.175 1555.87 319.798
  5 0.225 1572.79 302.197
  6 0.275 1603.97 303.136
  7 0.325 1571.48 288.639
  8 0.375 1607.79 275.826
  9 0.425 1659.72 271.515
  10 0.475 1576.75 258.283
  11 0.525 1644.55 252.342
  12 0.575 1611.91 257.359
  13 0.625 1602.35 264.608
  14 0.675 1667.39 277.654
  15 0.725 1624.1 287.186
  16 0.775 1628.21 296.409
  17 0.825 1580.89 300.694
  18 0.875 1555.55 320.196
  19 0.925 1638.43 330.81
  20 0.975 1545.03 341.299
54000 20 32019.999999999996
  1 0.025 1578.25 347.523
  2 0.075 1641.37 336.868
  3 0.125 1539.21 336.413
  4 0.175 1566.44 321.104
  5 0.225 1591.95 307.274
  6 0.275 1615.83 299.846
  7 0.325 1590.23 285.977
  8 0.375 1613.04 276.605
  9 0.425 1661.46 268.835
  10 0.475 1575.88 254.79
  11 0.525 1640.73 250.607
  12 0.575 1613.08 259.495
  13 0.625 1610.6 265.07
  14 0.675 1638.46 275.582
  15 0.725 1612.05 287.792
  16 0.775 1621.18 298.42
  17 0.825 1576.9 302.426
  18 0.875 1569.08 313.891
  19 0.925 1619.85 328.186
  20 0.975 1544.41 341.198
55000 20 32019.999999999996
  1 0.025 1576.76 348.962
  2 0.075 1634.81 335.736
  3 0.125 1554.66 334.009
  4 0.175 1569.26 321.675
  5 0.225 1598.46 307.83
  6 0.275 1603.56 300.041
  7 0.325 1585.31 286.417
  8 0.375 1609.4 277.728
  9 0.425 1661.56 266.411
  10 0.475 1590.58 254.429
  11 0.525 1650.37 249.455
  12 0.575 1623.78 257.521
  13 0.625 1595.28 266.829
  14 0.675 1654.44 275.683
  15 0.725 1592.3 287.746
  16 0.775 1604.14 295.527
  17 0.825 1575.89 303.487
  18 0.875 1576.88 313.159
  19 0.925 1617.49 331.759
  20 0.975 1545.07 340.4
56000 20 32020
  1 0.025 1583.92 348.298
  2 0.075 1639.81 336.807
  3 0.125 1552.42 335.437
  4 0.175 1567.77 320.206
  5 0.225 1615.67 306.512
  6 0.275 1598.38 300.856
  7 0.325 1586.3 287.183
  8 0.375 1610.43 276.178
  9 0.425 1650.62 268.013
  10 0.475 1594.8 255.615
  11 0.525 1654.51 251.787
  12 0.575 1617.14 256.568
