# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
21000 20 82020
  4 0.175 4053.36 319.415
  5 0.225 4076.72 304.543
  6 0.275 4152.6 293.816
  7 0.325 4113.72 286.957
  8 0.375 4097.73 276.583
  9 0.425 4081.26 263.882
  10 0.475 4207.29 256.675
  11 0.525 4120.74 250.509
  12 0.575 4104.17 257.891
  13 0.625 4174.32 266.401
  14 0.675 4064.1 277.452
  15 0.725 4143.44 290.473
  16 0.775 4020.99 297.657
  17 0.825 4112.8 309.118
  18 0.875 4102.2 319.087
  19 0.925 4071.22 325.807
  20 0.975 4141.84 339.908
45000 20 82020.00000000001
  1 0.025 4061.82 349.179
  2 0.075 4041.39 343.163
  3 0.125 4077.83 331.321
  4 0.175 4045.26 320.175
  5 0.225 4078.65 305.659
  6 0.275 4141.56 294.572
  7 0.325 4109.66 286.54
  8 0.375 4117.26 274.08
  9 0.425 4079.29 264.707
  10 0.475 4212.91 257.817
  11 0.525 4121.16 252.703
  12 0.575 4117.41 257.433
  13 0.625 4168.91 266.042
  14 0.675 4060.07 278.379
  15 0.725 4129.43 289.245
  16 0.775 4049.61 297.081
  17 0.825 4093.91 308.239
  18 0.875 4100.4 317.825
  19 0.925 4057.36 326.178
  20 0.975 4156.11 339.438
46000 20 82020
  1 0.025 4078.44 348.588
  2 0.075 4030.83 341.418
  3 0.125 4094.76 329.461
  4 0.175 4052.84 319.91
  5 0.225 4064.29 306.545
  6 0.275 4157.63 295.053
  7 0.325 4106.13 286.473
  8 0.375 4101.62 275.41
  9 0.425 4089.45 262.657
  10 0.475 4211.2 254.197
  11 0.525 4116.1 252.763
  12 0.575 4109.18 254.605
  13 0.625 4167.96 267.243
  14 0.675 4046.62 277.876
  15 0.725 4124.56 291.454
  16 0.775 4065.96 298.005
  17 0.825 4097 308.137
  18 0.875 4108.66 315.705
  19 0.925 4061.97 328.182
  20 0.975 4134.8 344.387
47000 20 82020.00000000001
  1 0.025 4089.93 349.771
  2 0.075 4026.55 340.524
  3 0.125 4088.01 326.631
  4 0.175 4056.68 317.02
  5 0.225 4076.49 305.745
  6 0.275 4149.65 294.469
  7 0.325 4101.09 286.687
  8 0.375 4091.95 275.556
  9 0.425 4107.1 264.266
  10 0.475 4225.87 253.895
  11 0.525 4102.84 252.255
  12 0.575 4120.62 256.455
  13 0.625 4138.71 267.209
  14 0.675 4086.76 278.523
  15 0.725 4136.18 289.85
  16 0.775 4035.14 297.997
  17 0.825 4092.58 305.855
  18 0.875 4084.99 319.566
  19 0.925 4064.64 327.727
  20 0.975 4144.22 345.838
48000 20 82019.99999999999
  1 0.025 4088.97 349.398
  2 0.075 4035.62 339.676
  3 0.125 4084.28 326.765
  4 0.175 4076.11 313.444
  5 0.225 4055.98 304.75
  6 0.275 4163.14 296.257
  7 0.325 4112.87 287.08
  8 0.375 4101.14 276.101
  9 0.425 4077.96 265.937
  10 0.475 4245.29 256.443
  11 0.525 4098.15 250.584
  12 0.575 4139.27 258.537
  13 0.625 4135.62 266.88
  14 0.675 4057.6 279.236
  15 0.725 4117.52 288.958
  16 0.775 4055.42 298.547
  17 0.825 4088.93 307.184
  18 0.875 4084.79 319.268
  19 0.925 4061.06 330.269
  20 0.975 4140.28 343.935
49000 20 82019.99999999999
  1 0.025 4078.12 346.839
  2 0.075 4030.12 340.548
  3 0.125 4095.69 327.571
  4 0.175 4038.35 315.578
  5 0.225 4071.92 304.962
  6 0.275 4154.43 296.143
  7 0.325 4120.94 285.615
  8 0.375 4081.14 275.654
  9 0.425 4072.08 266.927
  10 0.475 4216.17 256.081
  11 0.525 4119.08 251.999
  12 0.575 4138.49 256.637
  13 0.625 4139.41 265.888
  14 0.675 4080.9 278.564
  15 0.725 4138.97 288.509
  16 0.775 4066.77 296.58
  17 0.825 4081.98 307.842
  18 0.875 4093.81 322.876
  19 0.925 4066.84 330.077
  20 0.975 4134.79 340.714
50000 20 82019.99999999999
  1 0.025 4104.42 347.512
  2 0.075 4030.11 338.23
  3 0.125 4093.8 329.683
  4 0.175 4067.8 315.312
  5 0.225 4047.19 305.086
  6 0.275 4146.6 296.459
  7 0.325 4123.29 287.558
  8 0.375 4087.62 277.509
  9 0.425 4097.2 265.985
  10 0.475 4221.37 254.751
  11 0.525 4135.06 253.305
  12 0.575 4112.51 255.854
  13 0.625 4132.92 265.402
  14 0.675 4085.39 281.451
  15 0.725 4105.71 289.628
  16 0.775 4094.55 296.876
  17 0.825 4077.16 303.204
  18 0.875 4080 320.62
  19 0.925 4052.15 329.563
  20 0.975 4125.15 344.344
51000 20 82020
  1 0.025 4104.11 349.546
  2 0.075 4031.65 342.934
  3 0.125 4105.24 327.523
  4 0.175 4065.07 316.417
  5 0.225 4059.42 305.629
  6 0.275 4154.59 295.947
  7 0.325 4119.28 287.916
  8 0.375 4102.48 276.729
  9 0.425 4082.21 264.639
  10 0.475 4199.37 255.358
  11 0.525 4096.88 252.35
  12 0.575 4146.06 258.408
  13 0.625 4129.34 264.935
  14 0.675 4061.83 280.845
  15 0.725 4145.06 290.375
  16 0.775 4061.84 297.75
  17 0.825 4077.31 304.247
  18 0.875 4076.33 319.309
  19 0.925 4076.57 330.021
  20 0.975 4125.36 340.692
52000 20 82020
  1 0.025 4098.42 348.77
  2 0.075 4036.83 342.839
  3 0.125 4106.31 328.534
  4 0.175 4040.57 316.045
  5 0.225 4058.24 307.025
  6 0.275 4149.63 294.128
  7 0.325 4130.9 286.023
  8 0.375 4102.21 276.123
  9 0.425 4066.42 264.87
  10 0.475 4214.74 257.802
  11 0.525 4128.76 251.894
  12 0.575 4125.77 258.054
  13 0.625 4114.64 265.53
  14 0.675 4086.7 280.039
  15 0.725 4128.96 290.663
  16 0.775 4048.85 297.314
  17 0.825 4091.75 307.306
  18 0.875 4072.8 316.847
  19 0.925 4066.01 328.447
  20 0.975 4151.49 339.654
53000 20 82020
  1 0.025 4069.03 348.38
  2 0.075 4023.6 339.606
  3 0.125 4089.51 328.808
  4 0.175 4049.82 316.682
  5 0.225 4056.73 306.979
  6 0.275 4137.28 294.477
  7 0.325 4155.41 287.654
  8 0.375 4084.33 275.171
  9 0.425 4089.11 264.763
  10 0.475 4212.61 258.866
  11 0.525 4126.1 252.472
  12 0.575 4123.71 255.324
  13 0.625 4139.16 266.979
  14 0.675 4088.89 279.938
  15 0.725 4140.66 290.67
  16 0.775 4051.57 299.361
  17 0.825 4093.84 305.706
  18 0.875 4095.29 317.589
  19 0.925 4040.07 329.519
  20 0.975 4153.28 338.095
54000 20 82020.00000000001
  1 0.025 4075.6 350.651
  2 0.075 4037.79 340.389
  3 0.125 4080.2 329.77
  4 0.175 4058.39 315.949
  5 0.225 4067.05 306.935
  6 0.275 4136.79 295.16
  7 0.325 4163.41 287.603
  8 0.375 4092.99 276.779
  9 0.425 4095.4 264.826
  10 0.475 4215.17 257.659
  11 0.525 4117.21 251.306
  12 0.575 4094.72 258.102
  13 0.625 4152.25 268.434
  14 0.675 4067.43 280.011
  15 0.725 4126.34 291.15
  16 0.775 4042.4 297.68
  17 0.825 4098.43 305.576
  18 0.875 4106.38 315.054
  19 0.925 4057.88 327.545
  20 0.975 4134.17 338.655
55000 20 82020
  1 0.025 4083.22 345.905
  2 0.075 4053.01 338.558
  3 0.125 4070.38 329.323
  4 0.175 4066.18 315.39
  5 0.225 4044.38 305.091
  6 0.275 4141.41 295.616
  7 0.325 4156.7 288.37
  8 0.375 4076.7 278.166
  9 0.425 4094.65 267.094
  10 0.475 4197.77 256.88
  11 0.525 4105.84 251.797
